CATEGORY,ITEM_ID,ITEM_NAME,SALE_PRICE,REDUCED_PRICE,BENEFIT_PRICE,DISCOUNT_RATE,IS_FOOD,ITEM_FEATURE1,ITEM_FEATURE2,MEANING_SCORE,PRICE_DT,KURLY_HCT,KURLY_MCT
점퍼,33217370442,벨티드 퀼팅 포인트 구스다운 점퍼_SSDJPL41720,"199,000","199,000",0, - , 비식품 ,,,,2022-07-01,패션,남녀 공용 패션
필기구,2098531774,디즈니 프린세스 마스코트 3색 볼펜 ( 7 option)-희망노트,"3,150","2,835",-315,0.1, 비식품 ,,,,2022-07-01,생활용품_리빙_캠핑,생활잡화_문구
회화용구,32971951201,동아 꿈빛 파티시엘 크레파스 36색 크레용,"4,210","4,210",0, - , 비식품 ,,컬리온리,,2022-07-01,생활용품_리빙_캠핑,생활잡화_문구
기초화장품,1289460157,★SSG 스페셜★ 제이플리 비노 얼티밋 토너+에멀전 SET,"38,000","36,860",-1140,0.03, 비식품 ,,,,2022-07-01,스킨케어_메이크업,스킨_미스트_패드
아동복,15942141,아동생활한복 풍뎅이 푸르뎅이 남여공용,"62,900","54,094",-8806,0.14, 비식품 ,,,,2022-07-01,베이비_키즈_완구,아동패션
원피스,84244544684,[프렐린 원피스 파크랜드 여성복 22SS] 아이보리 여름 원피스 RJO222170,"119,400","119,400",0, - , 비식품 ,,,,2022-07-01,패션,여성패션
칫솔,842375479,판테온 손가락 유아베이비칫솔세트(2개입) 케이스포함,"3,900","3,627",-273,0.07, 비식품 ,,,,2022-07-01,헤어_바디_구강,구강_면도
색조화장품,33041375561,파스쿠치 메이크업 인텐시브 썬 비비크림 50ml,"13,670","13,670",0, - , 비식품 ,,,,2022-07-01,스킨케어_메이크업,메이크업
필기구,6604907336,와이플러스 지우개연필 연필 연필깎이 5H~4B 캐릭터,700,700,0, - , 비식품 ,,,,2022-07-01,생활용품_리빙_캠핑,생활잡화_문구
컴퓨터소모품,529432618,원형 토글 온오프스위치 로커스위치 튜닝 스위치,290,290,0, - , 비식품 ,,,,2022-07-01,가전제품,디지털_PC
기초화장품,2068033895,[해외직구] CATTIER Beurre de karite 시어 버터 플 ??뢰르 데일 100g 2팩 프랑스직구,"52,600","51,022",-1578,0.03, 비식품 ,,,,2022-07-01,스킨케어_메이크업,스킨_미스트_패드
헬스기구,1600995522,파워홈트 분리형 푸쉬업바그린+블랙,"10,760","10,760",0, - , 비식품 ,,,,2022-07-01,가전제품,헬스기구
점퍼,1456494279,리스트 NC10 여름 바람막이 숏 점퍼 T20,"173,600","173,600",0, - , 비식품 ,,,,2022-07-01,패션,남녀 공용 패션
등산복,26528854788,컬럼비아 등산 반바지 AE4366,"23,590","23,590",0, - , 비식품 ,,,,2022-07-01,패션,남녀 공용 패션
필기구,734177853,제노 프로 메이트 Promate 1.3mm 홀더 샤프,"12,100","12,100",0, - , 비식품 ,,,,2022-07-01,생활용품_리빙_캠핑,생활잡화_문구
필기구,420375949,어몽어스 클립캡 목걸이 볼펜-36EA,"32,270","32,270",0, - , 비식품 ,,컬리온리,,2022-07-01,생활용품_리빙_캠핑,생활잡화_문구
헬스기구,607718815,아이워너 이중안전철봉 길이조절가능 턱걸이 철봉바,"29,190","29,190",0, - , 비식품 ,,,,2022-07-01,가전제품,헬스기구
부엌용세제,29820311367,헨켈 프릴 베이킹소다 퓨어레몬 750ml~ 주방세제,"3,350","3,350",0, - , 비식품 ,,,,2022-07-01,생활용품_리빙_캠핑,세제_청소용품
아동복,1284534766,TH주름지치랭스_P324527690,"8,400","8,400",0, - , 비식품 ,,,,2022-07-01,베이비_키즈_완구,아동패션
컴퓨터소모품,690339617,a4라벨지 폼텍 바코드용 라벨 LS3622,"35,493","31,944",-3549,0.1, 비식품 ,,,,2022-07-01,가전제품,디지털_PC
아동복,2127508045,ㅍ 여아 머스타드 체크 블라우스 R2222B361_광주점,"26,400","26,400",0, - , 비식품 ,,,,2022-07-01,베이비_키즈_완구,아동패션
아동복,1963651704,양면 백설 오로라 공주 드레스 할로윈 의상 크리스마스 선물,"51,600","45,408",-6192,0.12, 비식품 ,,,,2022-07-01,베이비_키즈_완구,아동패션
컴퓨터소모품,1267650031,C 젠더 15cm USB3.1Micro 5P M M 15cm-,"16,770","16,770",0, - , 비식품 ,,,,2022-07-01,가전제품,디지털_PC
여자외의,1803671939,제이빔NC중앙로 SH02 레이어링탑 팬츠세트 JVRA224S3 (S8387193),"29,900","28,405",-1495,0.05, 비식품 ,,,,2022-07-01,패션,여성패션
복사용지,1707564290,플라잉칼라 P01 상아색 A4 80g 복사용지 25매입 10개,"16,000","16,000",0, - , 비식품 ,,,,2022-07-01,생활용품_리빙_캠핑,생활잡화_문구
샴푸,656600315,데일리 단백질 한방 두피 골드 샴푸 500ml,"17,800","17,800",0, - , 비식품 ,,,,2022-07-01,헤어_바디_구강,샴푸_컨디셔너
구두,207567065,남성 무광정장구두 122031019,"97,020","97,020",0, - , 비식품 ,,,,2022-07-01,패션,신발
필기구,33082142993,Adel Blalead 연필 스페이스 HB 개,"24,290","24,290",0, - , 비식품 ,,,,2022-07-01,생활용품_리빙_캠핑,생활잡화_문구
기능성화장품,33145524415,니베아 프레쉬 킥 쉐이브 로션 100ml 2개,"25,400","25,400",0, - , 비식품 ,,,,2022-07-01,스킨케어_메이크업,에센스_앰플_로션
면도기,1484694747,[그린에버] 일본 카이 Pretty BODY 3중날 면도기 3개입 여성면도기 제모기,"6,300","6,300",0, - , 비식품 ,,,,2022-07-01,헤어_바디_구강,구강_면도
아동복,538274234,차콜교복조끼 영덕고 교복 학생복_P308753783,"15,000","15,000",0, - , 비식품 ,,,,2022-07-01,베이비_키즈_완구,아동패션
장난감,83201909063,오프로드 바이크 전기 스쿠터 오토바이 전동 크로스컨트리 스포츠카 모터사이클 성인 산악 이륜차,"2,514,090","2,514,090",0, - , 비식품 ,,,,2022-07-01,베이비_키즈_완구,완구_잡화류
등산복,1918129414,(화이트/남성) 오션TS3 긴팔반집업티셔츠 상단스크린프린트 소매하이게이지소재 등판메쉬사용으로 여름아이스셔츠 여름냉감셔츠 등산티 등산긴팔 일상티 패션티셔츠 캐쥬얼셔츠 운동티셔츠 봄티셔츠 남성티셔츠 남자셔츠 남성셔츠,"39,680","39,680",0, - , 비식품 ,,,,2022-07-01,패션,남녀 공용 패션
아동복,1553684294,카라 탈부착 롱다운 점퍼 SIJD21T01_NC청주점_,"49,900","49,900",0, - , 비식품 ,,,,2022-07-01,베이비_키즈_완구,아동패션
색조화장품,894310023,지방시 르 루즈 매트 하이-324 corail 백스테이지,"45,500","44,135",-1365,0.03, 비식품 ,,,,2022-07-01,스킨케어_메이크업,메이크업
칫솔,2116754310,닥터세닥 칫솔 슈퍼Slim 슈퍼슬림 라이온코리아 3+1 X ( 2매입 ),"12,540","12,540",0, - , 비식품 ,,,,2022-07-01,헤어_바디_구강,구강_면도
컴퓨터소모품,30086667910,후 천기단 화현 밸런서 150ml + 설화수 윤조에센스 15ml,"57,120","57,120",0, - , 비식품 ,,,,2022-07-01,가전제품,디지털_PC
구강세정제,33160273672,리스테린 250ml 그린티 구강세정제,"3,900","3,900",0, - , 비식품 ,,컬리온리,,2022-07-01,헤어_바디_구강,구강_면도
면도기,626575897,도루코 면도날 면도칼 단면도 박스 면 100P,"38,880","38,880",0, - , 비식품 ,,,,2022-07-01,헤어_바디_구강,구강_면도
유아복,739805477,폼폼이 요루거즈 블랭킷(0-6세) 203771,"23,430","23,430",0, - , 비식품 ,,,,2022-07-01,베이비_키즈_완구,아동패션
등산복,1094333792,[STARUN] 스타런 레볼루션 스카치 스판 벨트바지 Model No_CB0420,"39,900","39,900",0, - , 비식품 ,,,,2022-07-01,패션,남녀 공용 패션
색조화장품,84362657218,아이오페 퍼펙트 커버 트윈팩트 12g,"29,250","29,250",0, - , 비식품 ,,,,2022-07-01,스킨케어_메이크업,메이크업
색조화장품,1180304775,[어퓨] 과즙팡 틴트[CR04_머쓱타드머루],"8,000","8,000",0, - , 비식품 ,,,,2022-07-01,스킨케어_메이크업,메이크업
샴푸,1453633848,케라시스 플러스 샴푸/린스 모이스춰 750mlx2개,"9,600","9,600",0, - , 비식품 ,,,,2022-07-01,헤어_바디_구강,샴푸_컨디셔너
헬스기구,1167717750,마카롱 라텍스밴드(중/0.5mm) 튜빙 고무 탄력 스트레칭 밴드,"3,400","3,400",0, - , 비식품 ,,,,2022-07-01,가전제품,헬스기구
운동화,399067771,휠라 공용 바리케이트 97 로우 운동화 6종 택1,"42,000","37,380",-4620,0.11, 비식품 ,,,,2022-07-01,패션,신발
유아복,583469392,더데이걸 NC05 까슬이 세트 팬티 TGWP22S02 (8075607),"5,340","5,340",0, - , 비식품 ,,,,2022-07-01,베이비_키즈_완구,아동패션
장난감,31297563556,옥스포드 종합블럭 OBP2041/블럭/블록,"28,790","28,790",0, - , 비식품 ,,,,2022-07-01,베이비_키즈_완구,완구_잡화류
헬스기구,368847866,필라테스 짐스틱 전신 스트레칭도구,"12,900","12,384",-516,0.04, 비식품 ,,,,2022-07-01,가전제품,헬스기구
스케치북,33194793573,고래 캐릭터 스케치북 어린이 8절 130g 10장x10권,"12,700","12,700",0, - , 비식품 ,,,,2022-07-01,생활용품_리빙_캠핑,생활잡화_문구
남자하의,1028301404,모던 슬림카라 정장자켓-A7SS1848,"42,420","42,420",0, - , 비식품 ,,,,2022-07-01,패션,남성패션
등산복,1890195848,[디스커버리R]남성 윈드레이저 바람막이 DMWJ21111-MS,"173,630","173,630",0, - , 비식품 ,,,,2022-07-01,패션,남녀 공용 패션
여자외의,1002842256,01 후드 청 재킷 IM3N0JK84 (8353607),"69,780","69,780",0, - , 비식품 ,,,,2022-07-01,패션,여성패션
점퍼,1415563633,Q420-2771-72 남성 안감 패딩 자켓 충전제로 따뜻한 안감 활동하기 편한 점퍼_울산성남점,"99,000","99,000",0, - , 비식품 ,,,,2022-07-01,패션,남녀 공용 패션
티셔츠,2012627421,[올포유] 남성 스트라이프 웜업 반팔 티셔츠 AMWJI2321-904,"14,850","14,850",0, - , 비식품 ,,,,2022-07-01,패션,남녀 공용 패션
필기구,2042700571,제트스트림 리필(다색/SXR-10흑색/1.0/MITSUBISHI)-오피스디포,"1,000","1,000",0, - , 비식품 ,,,,2022-07-01,생활용품_리빙_캠핑,생활잡화_문구
컴퓨터소모품,335874222,프린터토너 재생토너 AI 제록스 호환토너 DocuPAInt CM225fw 노랑 CT202267,"13,610","13,610",0, - , 비식품 ,,,,2022-07-01,가전제품,디지털_PC
장난감,31337553351,레고 듀플로 디럭스 브릭 박스 10914,"62,760","62,760",0, - , 비식품 ,,,,2022-07-01,베이비_키즈_완구,완구_잡화류
티셔츠,1987012009,세인트제임스 갈라티II 여성 스트라이프 7부 티셔츠,"110,430","110,430",0, - , 비식품 ,,,,2022-07-01,패션,남녀 공용 패션
헬스기구,1163967708,[풀패키지]멀티 코너랙 HP-1001 홈짐 세트 트레이닝 가정용홈짐 스쿼트 데드리프트 케이블크로스 스미스머신 듀얼스미스 복합기구 운동기구 헬스기구,"6,597,000","6,597,000",0, - , 비식품 ,,,,2022-07-01,가전제품,헬스기구
컴퓨터소모품,1446424349,물류관리용 라벨 V3110 A4 전면 100매 OnF,"18,000","16,380",-1620,0.09, 비식품 ,,,,2022-07-01,가전제품,디지털_PC
아동복,86686136,레이온 스판 올라 위생팬티 3종세트 생리팬티 매직팬티_P321102956,"14,800","14,800",0, - , 비식품 ,,,,2022-07-01,베이비_키즈_완구,아동패션
헬스기구,30792804672,리복 런닝머신 렌탈 등록설치비면제 48개월의무,"39,900","39,900",0, - , 비식품 ,,,,2022-07-01,가전제품,헬스기구
아동복,1116225557,체크 리버시블 셔츠 MLYC20N60,"11,900","11,900",0, - , 비식품 ,,,,2022-07-01,베이비_키즈_완구,아동패션
장난감,33193679655,소프트 팝블럭10P 유아블록 블럭놀이,"22,890","22,890",0, - , 비식품 ,,,,2022-07-01,베이비_키즈_완구,완구_잡화류
청소용세제,30182980313,허브크린 오물 분해제 청소용세제,"18,160","18,160",0, - , 비식품 ,,,,2022-07-01,생활용품_리빙_캠핑,세제_청소용품
필기구,1296484572,보드마카 Tones 지그 쿠레컬러 Fine Brush 마카 애니메이션 12색,"53,160","53,160",0, - , 비식품 ,,,,2022-07-01,생활용품_리빙_캠핑,생활잡화_문구
필기구,1155849033,스테들러 드로잉 학생 샤프 925 75 제도 샤프-펜스테이션,"5,000","4,500",-500,0.1, 비식품 ,,,,2022-07-01,생활용품_리빙_캠핑,생활잡화_문구
티셔츠,812403649,[펜텀] SH05 코튼포켓반팔티셔츠 211A2TR123 (7897962),"35,400","35,400",0, - , 비식품 ,,,,2022-07-01,패션,남녀 공용 패션
등산복,697354389,밀레 MILLET 여자 봄티셔츠 LD본느라운드티셔츠 MVRST802-61,"45,000","45,000",0, - , 비식품 ,,,,2022-07-01,패션,남녀 공용 패션
운동화,81172057,아디다스 리스폰스 슈퍼 3.0 운동화 GW1374 블랙_신,"68,900","65,455",-3445,0.05, 비식품 ,,,,2022-07-01,패션,신발
운동복,221361783,[드림HS몰] 여성 트레이닝 캐주얼 운동복 추리닝 세트 (8139905),"41,680","41,680",0, - , 비식품 ,,,,2022-07-01,패션,남녀 공용 패션
헬스기구,1014748713,파워밴드 라텍스밴드 튜빙밴드 아이워너 27mm 그린,"18,010","18,010",0, - , 비식품 ,,,,2022-07-01,가전제품,헬스기구
남자하의,1458840715,남성 국산 캐주얼 체크 콤비 자켓 NE-COS-2073-네이비,"90,300","90,300",0, - , 비식품 ,,,,2022-07-01,패션,남성패션
스케치북,31615742886,아이비스 8절 스케치북 드로잉 스케치 도화용지 아이,"9,400","9,400",0, - , 비식품 ,,,,2022-07-01,생활용품_리빙_캠핑,생활잡화_문구
컴퓨터소모품,67874931,HP 레이저젯 정품토너 M603 CE390A 검정10000매,"362,280","362,280",0, - , 비식품 ,,,,2022-07-01,가전제품,디지털_PC
남자외의,587035538,코트 오버핏 겨울 Coat 남자 테브 울 더블 MJ22009,"240,410","240,410",0, - , 비식품 ,,,,2022-07-01,패션,남성패션
등산복,1033202728,여자 동계용 가볍게 생활복으로착용 웰론소재 경량 패딩조끼KRV0760W_동수원점,"37,000","37,000",0, - , 비식품 ,,,,2022-07-01,패션,남녀 공용 패션
색조화장품,1113367527,THREE - 리리컬 립 블룸,"58,100","56,357",-1743,0.03, 비식품 ,,,,2022-07-01,스킨케어_메이크업,메이크업
색조화장품,347958502,케빈 어코인 - 더 에세리얼리스트 슈퍼 네추럴 컨실러,"38,300","37,151",-1149,0.03, 비식품 ,,,,2022-07-01,스킨케어_메이크업,메이크업
아동복,33116943107,[디작소]여아 유아 아동복 상하복 하와이 슈트 세트,"23,810","23,810",0, - , 비식품 ,,,,2022-07-01,베이비_키즈_완구,아동패션
남자내의,83900891208,유니클로 남성용 사각팬티팬츠 격자 446977,"21,400","21,400",0, - , 비식품 ,,,,2022-07-01,패션,남성패션
등산복,125923688,라이트쿨 남성 시원한 감촉 집업 반팔 티셔츠(H91ST032M),"17,900","17,900",0, - , 비식품 ,,,,2022-07-01,패션,남녀 공용 패션
아동복,1659590873,남아 메쉬 패턴 배색 반팔 티셔츠 18M1415 NY_P320488670,"3,510","3,510",0, - , 비식품 ,,,,2022-07-01,베이비_키즈_완구,아동패션
스웨터,1005681950,[엔디프]차콜 소프트 카라멜 하프넥 니트 스웨터.GWH21401,"12,870","12,870",0, - , 비식품 ,,,,2022-07-01,패션,남녀 공용 패션
필기구,2016321606,이온알티(흑 0.7 1자루 동아연필),700,700,0, - , 비식품 ,,,,2022-07-01,생활용품_리빙_캠핑,생활잡화_문구
기초화장품,32946494108,르퀼라야 그린티 젤라또 마스크 팩 100g,"25,000","25,000",0, - , 비식품 ,,,,2022-07-01,스킨케어_메이크업,스킨_미스트_패드
아동복,559022629,데이즈[겨울왕국]여아내복,"10,000","10,000",0, - , 비식품 ,,,,2022-07-01,베이비_키즈_완구,아동패션
샴푸,32844551070,[아모레퍼시픽] 미쟝센 퍼펙트 오리지널 세럼 샴푸 7X 530ml,"7,500","7,500",0, - , 비식품 ,,,,2022-07-01,헤어_바디_구강,샴푸_컨디셔너
헬스기구,1990216463,벨트마사지 벨트마사지기 클럽용벨트마사지 벨트맛사지 국산 국내제조 국내제작 견고.허리 근육운동 가정용,"369,890","369,890",0, - , 비식품 ,,,,2022-07-01,가전제품,헬스기구
아동복,783957882,지프 모달 드로즈 ATPR22S41_동수원_,"9,900","9,900",0, - , 비식품 ,,,,2022-07-01,베이비_키즈_완구,아동패션
티셔츠,4132440,[뉴발란스] UNI-SSENTIALS 반팔 티셔츠_NEC26103(85) (S8197757),"29,900","28,106",-1794,0.06, 비식품 ,,,,2022-07-01,패션,남녀 공용 패션
샴푸,33075771806,마일드 바이 네이쳐 아사이베리 모이스처라이징 샴푸,"15,360","15,360",0, - , 비식품 ,,,,2022-07-01,헤어_바디_구강,샴푸_컨디셔너
색조화장품,894528503,나스 애프터글로우 립밤 No. 돌체비타 3g,"33,780","32,767",-1013,0.03, 비식품 ,,,,2022-07-01,스킨케어_메이크업,메이크업
보청기,33159435909,보청기 튜브,"58,960","58,960",0, - , 비식품 ,,,,2022-07-01,가전제품,헬스기구
기초화장품,17505763703,헤라 헤라 화이트 프로그램 딥 클렌징 폼 200ml/ {HE0799},"17,480","17,480",0, - , 비식품 ,,,,2022-07-01,스킨케어_메이크업,스킨_미스트_패드
필기구,1868772585,1000아이돌타임프리파라3D볼펜수첩BOX(16)-아트윈,"15,900","14,310",-1590,0.1, 비식품 ,,,,2022-07-01,생활용품_리빙_캠핑,생활잡화_문구
여자외의,31678411928,유니클로 여자 이너웨어 울트라 라이트다운 컴팩트 조끼 - 와인,"39,767","39,767",0, - , 비식품 ,,,,2022-07-01,패션,여성패션
치약,1260782466,치약 LG페리오 브레쓰케어 어드밴스 구취케어 4P,"11,250","11,250",0, - , 비식품 ,,,,2022-07-01,헤어_바디_구강,구강_면도
티셔츠,873462165,여성 러닝 반팔 티셔츠 32YA0300,"26,800","25,460",-1340,0.05, 비식품 ,,,,2022-07-01,패션,남녀 공용 패션
아동복,117998210,아라칸 수경 1501,"12,000","10,320",-1680,0.14, 비식품 ,,,,2022-07-01,베이비_키즈_완구,아동패션
남자내의,1464007798,행2)CT여런닝95,"3,000","3,000",0, - , 비식품 ,,,,2022-07-01,패션,남성패션
헬스기구,542270192,프록시마 푸쉬업바 S형,"15,850","13,631",-2219,0.14, 비식품 ,,,,2022-07-01,가전제품,헬스기구
